id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,energy,loudness,mode,decibel_range,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,first_artist,second_artist
6CG3wBJEVyX6HCEkHKkp3S,"Tosca, S. 69, Act III: E lucevan le stelle",14.0,182613,0.0,"[""Giacomo Puccini"", ""Carlo Bergonzi"", ""Georges Prêtre"", ""Orchestre De La Société Des Concerts Du Conservatoire""]","['0OzxPXyowUEQ532c9AmHUR', '3ALYsjti5tptGpfAgEYweV', '5lfbI21DXOiKTCT3Gb802r', '2jR0NsaJWwUmIxtEAJKCNP']",Year 1965,13.0,-15.362,m,,0.0387,0.969,0.000136,0.0708,0.0487,88.28200000000002,3.0,Giacomo Puccini,Carlo Bergonzi
7aVMZsBS8DYOo1qPrGOn1c,Mama Papa Tu,31.0,217960,0.0,"[""Mongo Santamaria""]",['2oVwztjpHpJlAvlVVuqVa0'],Year 1968,,-7.1,M,,0.0322,0.7140000000000001,0.035,0.146,0.862,118.779,4.0,Mongo Santamaria,
3N3w5gL6yygktzLSYOZ4sQ,Rose Hip November,33.0,147693,0.0,"[""Vashti Bunyan""]",['4chuPfKtATDZvbRLExsTp2'],Year 1970,8.92,-21.883000000000006,m,,0.0378,0.966,0.7170000000000001,0.105,0.328,120.169,4.0,Vashti Bunyan,
1h65pQaXwEc5iLD6GtWYHR,Paramythi,23.0,215080,0.0,"[""Melisses""]",['2ra3quFhImLyv0c9XTnWFl'],Year 2011,46.300000000000004,-8.142999999999999,m,,0.028,0.665,4.11e-06,0.162,0.371,120.011,3.0,Melisses,
5X1sQK99t0dirkdG7hMcZv,Down the Rabbit Hole - Continuous Mix Version,1.0,213289,0.0,"[""Shugz""]",['4tMlRT8e6fHXzLSbbVpvcV'],2018-12-14,91.3,-8.415,M,,0.0503,0.000274,0.7490000000000001,0.371,0.309,142.795,4.0,Shugz,
1h3qBxbX4Nr5TcXrSNTykD,Mi Vestido Azul,50.0,214787,0.0,"[""Floricienta""]",['7dtC84FkhalFSKToofOdOv'],Year 2004,56.39999999999999,-6.158,M,,0.0265,0.625,0.0,0.0965,0.371,137.944,4.0,Floricienta,
1oWwbmjZ7z0ijJr1dfFW1n,Main Title (Once Upon a Dream),24.0,73613,0.0,"[""Disney Studio Chorus""]",['0uxCcs6uoQy6StkrWS1QjW'],1959-01-01,26.3,-12.682,M,,0.0308,0.941,3.69e-05,0.104,0.443,80.064,3.0,Disney Studio Chorus,
2mWlzZFB1wklnJK2fr9iIW,Strangers Let's Kiss,2.0,176040,0.0,"[""De Strangers""]",['08zYW3KPtw8MOoA2vfqDq3'],1965-03-26,51.300000000000004,-7.377000000000002,M,,0.217,0.716,0.0,0.199,0.67,144.878,4.0,De Strangers,
4XNrMwGx1SqP01sqkGTDmo,One More Night,69.0,219467,0.0,"[""Maroon 5""]",['04gDigrS5kc9YWfZHwBETP'],2012-01-01,82.0,-3.4530000000000003,m,,0.0323,0.0444,0.0,0.0846,0.613,92.998,4.0,Maroon 5,
1EtdV2ZH74Y3j7iZjQMLpF,Drowse - Remastered 2011,38.0,223293,0.0,"[""Queen""]",['1dfeR4HaWDbWqFHLkxsg1d'],1976-12-10,56.10000000000001,-10.151,M,,0.0338,0.178,6.94e-06,0.106,0.4320000000000001,145.415,3.0,Queen,
3iQP5exU2iqtokmkqgmxl4,東から来た少年,28.0,85133,0.0,"[""Joe Hisaishi""]",['7nzSoJISlVJsn7O0yTeMOB'],1997-07-02,31.8,-12.182,M,,0.0397,0.898,0.8590000000000001,0.162,0.0777,78.195,4.0,Joe Hisaishi,
2jm6T6FnkPonY8gHlSZNEA,7 Chinese Bros. - Remastered 2006,11.0,255467,0.0,"[""R.E.M.""]",['4KWTAlx2RvbpseOGMEmROg'],2006-01-01,89.1,-6.832999999999998,M,,0.0282,0.0029,0.0386,0.138,0.969,133.631,4.0,R.E.M.,
1LjMsN8I9W7NYUjupbSxYM,Tan Yeri Agardi,18.0,250827,0.0,"[""Hasan Mutlucan""]",['23APOVagRCKlVE9eGuRUpa'],1974-01-01,58.599999999999994,-13.727,M,,0.0409,0.8240000000000001,0.000991,0.289,0.8340000000000001,116.123,4.0,Hasan Mutlucan,
7cGDkKBn9fEiAIN4slSMdc,El Día Que Me Quieras,10.0,167480,0.0,"[""Tito Rodriguez""]",['10n4KkyM4UDt4pf9H4aDlS'],1964-10-07,36.1,-13.209,m,,0.0275,0.83,0.00505,0.15,0.611,89.42299999999999,4.0,Tito Rodriguez,
741F32ubpxvBUliCCEnnNX,Eldorado,38.0,184133,0.0,"[""Walda Gang""]",['58mbBam4LmisXe56JnYuI0'],2007-06-15,94.5,-5.273,M,,0.0404,0.0277,3.94e-05,0.334,0.5760000000000001,142.864,4.0,Walda Gang,
3TpTfJTT0ndGWjC5y9T20S,Antes Que Esqueça,3.0,71867,0.0,"[""Azymuth""]",['5lYcr7Yue9FUB7MJDBtTJx'],2005-08-10,9.370000000000001,-16.817,m,,0.0463,0.815,0.295,0.173,0.139,71.025,5.0,Azymuth,
5XYHucdQ56aFuY3vop2cgQ,Gold,31.0,291253,0.0,"[""Beverley Knight""]",['30AzZL0valZQ62OIQiFWvk'],2002-02-04,56.7,-6.738,M,,0.0472,0.394,2.32e-06,0.139,0.29,122.201,4.0,Beverley Knight,
1DVZafFlOB53zfGDVs8w1s,Rumores,68.0,222476,0.0,"[""Joan Sebastian"", ""Lisa Lopez""]","['7FsRH5bw8iWpSbMX1G7xf1', '3gLar4IFE6bFk1GMU12pts']",1997-08-28,69.7,-7.349,m,,0.0363,0.488,0.0,0.0922,0.721,125.842,4.0,Joan Sebastian,Lisa Lopez
6tSabAItH133uW8eESz1TR,Living Darfur,51.0,252600,0.0,"[""Mattafix""]",['5KORW1YGiERJqfuYjXMCyz'],2008-12-08,,-5.811,M,,0.0299,0.0707,0.0,0.11,0.374,99.995,4.0,Mattafix,
2aygFchC0BsLnYsjd2FjqK,涙のステップ,16.0,184773,0.0,"[""Kaoru Sudo""]",['5TSmLuqTfjcvcZVWMtomI3'],Year 1985,73.9,-4.686,M,,0.0283,0.408,1.12e-05,0.245,0.631,117.991,4.0,Kaoru Sudo,
0uLbZXBvgSTXJZ7QGgT2cn,Azedume,33.0,81773,0.0,"[""Los Hermanos""]",['7Brxri4l1ATShikyHXsEr6'],1999-06-05,91.5,-4.935,M,,0.208,0.133,0.0,0.11,0.8859999999999999,182.135,4.0,Los Hermanos,
54xyoAjUXRTsTtWceg9AeF,7x70,14.0,42227,0.0,"[""Elly"", ""Rikkert""]","['2EjDO7jtjGManqCpadWZGg', '3ZWh52iprUdi0wRK23Kmz5']",1979-10-01,11.600000000000001,-17.214000000000002,M,,0.0397,0.92,0.0,0.1669999999999999,0.369,76.061,3.0,Elly,Rikkert
5qBdgAwtuoZcID57owkKxd,Corazon Herido,35.0,411040,0.0,"[""Anita Santivañez""]",['2k4QJ2HqP2hj8d1aEzpgQK'],2015-02-12,83.3,-0.358,M,,0.0341,0.83,2.71e-06,0.162,0.9,136.463,4.0,Anita Santivañez,
1IXGv2Iz7R68mFrj4HF7cT,Houston Solution,34.0,207667,0.0,"[""Ronnie Milsap""]",['6Sb8EHpZvyjSTT5KD9DjUZ'],1989-02-28,41.0,-13.093,M,,0.0326,0.334,0.0,0.123,0.268,83.01799999999999,3.0,Ronnie Milsap,
71aaLyC5eSnq5PYpfQgieg,Vinir mínir,1.0,359240,0.0,"[""Purrkur Pillnikk""]",['0fR58VVRkolDC1orOkycRU'],Year 1982,78.9,-10.757,m,,0.119,0.0076599999999999,0.208,0.0873,0.659,162.467,4.0,Purrkur Pillnikk,
3aVDQpW4Lk5meFxnOWhU8k,La Fosforera,23.0,219600,0.0,"[""Luis Ovalles""]",['3pEATAGQszb8de1Yv8W6dx'],1997-04-15,79.7,-11.182,M,,0.0727,0.13,0.127,0.047,0.958,157.483,4.0,Luis Ovalles,
5DNsrC7rEuTNU5ksaj2sxc,Wanna Be,21.0,188400,0.0,"[""Eman Lam""]",['3SJsybXfmMSrXcwpK56YuU'],2012-01-19,57.70000000000001,-6.006,M,,0.0398,0.41,0.0,0.111,0.484,102.479,4.0,Eman Lam,
1dC3mlAkZHf7ekv1gto043,Morado,0.0,200667,0.0,"[""J Balvin""]",['1vyhD5VmyZ7KMfW5gqLgo5'],2021-04-09,69.6,-3.838,m,,0.0797,0.136,4.06e-05,0.0927,0.7809999999999999,97.002,4.0,J Balvin,
0qukmewNwFSpWPPQNJ5L5o,Sow,3.0,130840,0.0,"[""Sylvia Plath""]",['5GB29auUXws57GvYlKqjUk'],Year 1958,6.58,-22.355,m,,0.902,0.855,0.0,0.118,0.139,142.401,3.0,Sylvia Plath,
60zWDInn2T3ISqttKCvlrD,Low Yo Yo Stuff,29.0,221573,0.0,"[""Captain Beefheart & His Magic Band""]",['2k8kY9zHUWxuTtwV4UutHw'],1972-09-11,59.9,-12.24,M,,0.0457,0.506,0.000628,0.0781,0.695,146.987,4.0,Captain Beefheart & His Magic Band,
4zcln7UBGjcui7JPmAAMxR,Alkohol,27.0,144000,0.0,"[""Seringai""]",['1BGEAzClyyIOEQmHCx2O8J'],2004-10-31,82.6,-5.126,m,,0.171,0.000741,0.8370000000000001,0.14,0.7340000000000001,144.976,4.0,Seringai,
3EdoG5rOLZz7u8yJMhHHrj,By Strauss,13.0,223933,0.0,"[""Gene Kelly"", ""Georges Guétary"", ""MAC MacLAIN"", ""GRACE STARK"", ""Pete Roberts""]","['1mhlGWeiNrWnhJJc2EufYk', '4EKyxoWTJIeM1YR5NETM6A', '3ZBSkRWppI3dRNCbTNxBjv', '1nzEw69viC2mDWGTlEdf1S', '5OS55JwQrAUarkSTcYRmo3']",1951-11-11,29.5,-11.912,M,,0.0769,0.826,3.6000000000000007e-06,0.562,0.334,170.632,3.0,Gene Kelly,Georges Guétary
4EgVhvG6zB6uSckhHKprBM,Pass The Koutchie,42.0,216120,0.0,"[""Mighty Diamonds""]",['2MvXKrHantfY5wyPiCOo2k'],Year 1982,32.4,-14.555,M,,0.123,0.00354,0.002,0.0544,0.8859999999999999,142.422,4.0,Mighty Diamonds,
4iL2i3kck6tRcbSGuXJOe7,"Dusted 'N' Disgusted (feat. 2Pac, Mac Mall & Spice 1)",54.0,269733,1.0,"[""E-40"", ""2Pac"", ""Mac Mall"", ""Spice 1""]","['3crnzLy8R4lVwaigKEOz7V', '1ZwdS5xdxEREPySFridCfh', '18jS3V7OkXYfDu3CEK6a0T', '4TqmaFJYM8SvuhrunxpmT3']",1995-03-14,70.5,-4.671,M,,0.231,0.0954,0.0,0.335,0.6729999999999999,92.706,4.0,E-40,2Pac
4aw6IAVxXdbNPZRL4VEWn0,What Can I Give,8.0,318000,0.0,"[""Mahalia Jackson""]",['6QBUIuGCAJSAtefEY1EEdB'],Year 1962,5.13,-19.352,m,,0.0368,0.971,6.32e-05,0.14,0.0573,65.27600000000001,3.0,Mahalia Jackson,
2LV3Guhfcj6wdWFBhhbWgR,Kapitel 06: Mulan,36.0,132107,0.0,"[""Disney - Mulan""]",['5NgIn715cdWe8wlb5Ru57J'],Year 1998,32.4,-10.116,M,,0.0485,0.765,1.04e-05,0.463,0.315,84.686,4.0,Disney - Mulan,
1BycWZsh1oddZMUiUnepDH,Story Of The Blues,35.0,399400,0.0,"[""Gary Moore""]",['23wr9RJZg0PmYvVFyNkQ4j'],1994-01-01,48.4,-9.48,M,,0.0301,0.259,0.00358,0.109,0.222,142.165,3.0,Gary Moore,
1PAX5tpR0vG9s9nrHN6DrN,Love Don't Love Me,38.0,275600,0.0,"[""Eric Benét""]",['1kjO72M26jZkv0aaGxJaov'],2001-03-20,55.8,-4.302,M,,0.0817,0.0691,0.0,0.0937,0.954,98.004,4.0,Eric Benét,
3FybuG6pQAKuyvo0CDBljP,Sé Que Lo Atraparé,32.0,168120,0.0,"[""Viejas Locas""]",['7wTu5u7W3kc9Id5JAvSAFV'],1999-01-01,82.7,-5.544,M,,0.044,0.0374,0.0174,0.0574,0.96,203.033,4.0,Viejas Locas,
1gttIKHGtCPtq27z4aFRol,Dog Star Man - Remastered,22.0,248187,0.0,"[""Sort Sol""]",['15BYnFahZPTexrVSiqxbK7'],Year 1993,97.7,-2.763,M,,0.0807,0.00204,0.264,0.0814,0.203,132.048,4.0,Sort Sol,
0TcI25w8VzmDOefTquAWpN,"Cuidadito, Cuidadito",14.0,154893,0.0,"[""Los Reales del Valle""]",['6PMVAKrQsE450lfX25uEgO'],1981-06-22,68.9,-9.962,M,,0.0466,0.309,4.7e-06,0.074,0.971,131.99,4.0,Los Reales del Valle,
3qwC9VZdkITyqv5RafsjKa,Rocker Monster (Mix Cut) - Original Mix,9.0,101840,0.0,"[""Heatbeat""]",['4FuFFzlzYgn3Yu2rxLhvdN'],2012-12-20,90.8,-6.771,M,,0.0698,0.0018,0.918,0.398,0.475,132.015,4.0,Heatbeat,
71BZWh2MzfukHDHg2vn7Gs,A Volta Do Tordilho Negro,28.0,186867,0.0,"[""Teixeirinha""]",['5vY559DZMyUwsSYRGDZd7U'],1968-01-08,51.5,-5.5520000000000005,M,,0.0402,0.458,0.0,0.0654,0.964,136.381,4.0,Teixeirinha,
3i48zsS5zPvoa0t4wDxomQ,Pon aceite,38.0,178364,0.0,"[""Jaime Murrell""]",['52UuWTjtPwZTQ4Y0lL8F5k'],1994-09-16,74.9,-12.698,m,,0.0539,0.5710000000000001,4.65e-06,0.947,0.877,137.50799999999998,4.0,Jaime Murrell,
4SGd0UYe5tvSIptd8IS4TN,Enamorada,1.0,177787,0.0,"[""Roberto Yanes""]",['36gGhh6LVf87HeDHnSQ0BD'],1962-08-30,46.7,-6.787000000000001,M,,0.0279,0.8390000000000001,0.018,0.339,0.391,100.443,4.0,Roberto Yanes,
3lQl6N5vnASpox2hdHpH2w,She Ain't Pretty,48.0,163773,0.0,"[""The Northern Pikes""]",['2BLAzgwe8OzvLOPTZDBCtw'],1990-01-01,78.7,-8.519,m,,0.0356,0.112,0.0,0.139,0.769,133.91,4.0,The Northern Pikes,
6VtJT9BezPNwpAY1HztFKo,Ase Me Sti Monaxia Mou,11.0,201827,0.0,"[""Giannis Parios""]",['6269Im2Jeu5eS4729GuGwx'],1981-01-01,44.800000000000004,-11.615,m,,0.0596,0.7609999999999999,0.0,0.13,0.473,95.779,3.0,Giannis Parios,
0zyojpH4GWVShFTsOMMLJt,Tu Recuerdo,43.0,264736,0.0,"[""Los Hermanos Curi""]",['6IevV2x2hafFJUf9xU6y78'],2017-07-28,79.1,-5.126,m,,0.032,0.48,2.98e-06,0.101,0.8859999999999999,81.044,4.0,Los Hermanos Curi,
7qavKr2Da2DK2mJ686PfFt,Maybe You Are,23.0,164627,0.0,"[""Asaf Avidan"", ""The Mojos""]","['7t51dSX8ZkKC7VoKRd0lME', '5abaNg0SJPEF7EST0RjY9F']",2008-01-01,27.6,-7.74,M,,0.0349,0.877,0.0,0.107,0.184,108.913,4.0,Asaf Avidan,The Mojos
1I3mtL8jh810VKy7AuE6d6,Chantez les bas (Sing 'Em Low),18.0,288067,0.0,"[""Louis Armstrong""]",['19eLuQmk9aCobbVDHc6eek'],Year 1954,28.499999999999996,-11.849,M,,0.0403,0.6890000000000001,0.000172,0.157,0.654,96.908,4.0,Louis Armstrong,
56tz4dLbydeQGTcWs7nMHa,De Dentro Pra Fora,66.0,307213,0.0,"[""Julia Vitória""]",['6tLHGlt7L7raSf6vr96hWi'],2018-12-07,48.1,-5.895,M,,0.0282,0.585,0.0,0.1,0.12,74.95100000000002,4.0,Julia Vitória,
4qAM1oJnMKNKQFZEyxOQeQ,Här Kommer Alla Känslorna,36.0,175493,0.0,"[""A. Melin"", ""Frida"", ""The Party Possey""]","['4q1EhQMPIZqEjIQFQ8gWpV', '29arE7CIm3KL75GqajaVa7', '1km1x2z5Jx8JGtSR1Kqnqq']",2004-01-01,85.5,-5.341,M,,0.0355,0.0339,0.239,0.211,0.6779999999999999,132.014,4.0,A. Melin,Frida
37cVupcEvb7rsUJA2Kpy79,El Azoul Fayea We Rayea,0.0,369080,0.0,"[""Umm Kulthum""]",['52lsD82iOqGtyfEMqWgk4f'],1931-01-01,1.37,-30.737,M,,0.0379,0.99,0.00024,0.254,0.283,57.895,4.0,Umm Kulthum,
0LxCY6cjKgjutOZaqyjrVQ,Hombre de ninguna parte,40.0,221693,0.0,"[""Xoel López""]",['59bV1Zv97BwGJYy6O2SvUx'],2012-04-17,46.400000000000006,-9.474,M,,0.0285,0.61,0.0257,0.0947,0.728,96.041,4.0,Xoel López,
7s5QTmdYlbImPttXTDxeOo,Sti Doulia Ke Ston Agona,5.0,187800,0.0,"[""George Dalaras""]",['0eLU3EgFDZOFgd2Dwalfwo'],1976-01-01,47.9,-15.130999999999998,m,,0.0289,0.618,0.000474,0.115,0.943,,4.0,George Dalaras,
2bKM46K6PXb9SGXPgV7Ctu,虛榮的企鵝,16.0,241108,0.0,"[""李淑雲"", ""許鈺珮"", ""林玫君""]","['2dRSIy5loojBpVlxWk2eRq', '1u4z77GA1U2uqM2qcGEQ1D', '4BHjaELJrfmYetVqkdtGYb']",Year 1988,32.6,-14.279000000000002,M,,0.0765,0.1369999999999999,2.19e-06,0.328,0.512,118.635,4.0,李淑雲,許鈺珮
425q8r7f5lxmR5JM8qNfOH,Un Instante,11.0,124109,0.0,"[""Alberto Wolf""]",['0PxROnBgJGsMQw3QoWkpwT'],1985-10-01,38.7,-9.58,m,,0.0295,0.662,1.5399999999999998e-05,0.105,0.366,119.374,4.0,Alberto Wolf,
792vYO8C8byrAP8g4gG2KF,East of the Sun - 2003 Remastered Version,16.0,173600,0.0,"[""Billie Holiday""]",['1YzCsTRb22dQkh9lghPIrp'],1952-03-26,15.8,-11.041,m,,0.0508,0.98,0.000956,0.153,0.353,119.395,4.0,Billie Holiday,
1nPcMtqMjbjSwIlLYrNbU4,Es Mas Que Amor - (I Don't Know How To Love Him),29.0,249867,0.0,"[""Angela Carrasco""]",['1MtgoOhWrRaiNm4d3y3W3W'],1997-01-02,36.1,-9.609,M,,0.0307,0.748,0.0,0.0754,0.418,145.672,4.0,Angela Carrasco,
3bQt4ZM4WM4NDgulry4fTn,Holding Her and Loving You,52.0,190653,0.0,"[""Earl Thomas Conley""]",['69baNgo5tsg1RjBgotRbEj'],Year 1983,31.7,-14.229,M,,0.0307,0.605,5.14e-06,0.118,0.3,125.935,4.0,Earl Thomas Conley,
3krEe4zTg2Mg3zJ1DKmi8g,คนธรรพ์รำพัน,24.0,191787,0.0,"[""Danupol Kaewkarn""]",['22aNKwafgEkMFibodyxoeb'],1987-01-01,87.0,-6.187,M,,0.0508,0.256,0.0,0.11,0.963,135.373,4.0,Danupol Kaewkarn,
5VcSOvhYeR0Jg50aD1qQcl,You'll Never Leave Harlan Alive,42.0,303020,0.0,"[""Darrell Scott""]",['1qMgGon16RoDAfujk41Em0'],Year 1997,17.9,-15.169,m,,0.0423,0.612,0.0,0.113,0.28,144.244,4.0,Darrell Scott,
2BUxmT11iPwKGdXx1frAUb,For Heaven's Sake,29.0,206493,0.0,"[""Billie Holiday""]",['1YzCsTRb22dQkh9lghPIrp'],Year 1958,20.4,-16.026,M,,0.0443,0.7509999999999999,3.35e-06,0.121,0.301,120.459,4.0,Billie Holiday,
7rjG8mw40BN1wObtAXWfBS,Acabas Conmigo,31.0,242390,0.0,"[""Pata Amarilla""]",['3Ukp93gTWP1AnPcDtVBJNX'],2010-02-23,66.1,-5.561,M,,0.0371,0.373,0.0,0.08,0.693,97.093,4.0,Pata Amarilla,
1aEydzswafgElHiy4iEKqT,Missing Each Other,21.0,163467,0.0,"[""Cagnet""]",['29M6fB5DXQGVJYsx66rDPo'],1996-07-17,,-9.955,M,,0.0402,0.131,0.625,0.101,0.0534,113.199,4.0,Cagnet,
6oI3Inlpzlik5e7cy4Sdi8,The Gardener,55.0,237000,0.0,"[""The Tallest Man On Earth""]",['2BpAc5eK7Rz5GAwSp9UYXa'],Year 2008,53.29999999999999,-4.979,m,,0.0264,0.928,0.0,0.131,0.415,95.477,4.0,The Tallest Man On Earth,
7l9DlqEWqgKVDIzWIeoObf,Let's Fall In Love,17.0,157067,0.0,"[""Peaches & Herb""]",['6qI4LTzMRpTxRzMZPvv2C6'],Year 1966,39.900000000000006,-14.154000000000002,m,,0.0288,0.597,0.0208,0.411,0.727,185.725,3.0,Peaches & Herb,
7eVxNpzLtrdGGxwRRcuCbo,Ticket to Fly,28.0,193293,0.0,"[""Solid Base""]",['1afQ9YSQTLShjBcV06fq6n'],1998-01-01,99.0,-3.513,m,,0.0319,0.105,0.0,0.325,0.962,133.043,4.0,Solid Base,
4c7hEdDXJbUcE5U3kfTCTR,Drømmen om Elin,25.0,128293,0.0,"[""Freddy Kristoffersen""]",['19QF1jcJwKBv6xQqaUbmkv'],1973-01-01,28.299999999999997,-14.659,M,,0.0344,0.5770000000000001,0.0,0.16,0.6990000000000001,83.615,4.0,Freddy Kristoffersen,
2vQo5iYCB31yMeytNjqRxA,Converas De Balcao,25.0,309005,0.0,"[""Alcool Club""]",['6MWi4rQtt8Jy3Ob6xyHbKN'],2010-08-10,45.2,-7.439,M,,0.344,0.321,0.0,0.0989,0.228,91.026,4.0,Alcool Club,
